Tweet,Class,Polarity,Agreement,Subjectivity,Confidence,Irony,Anger,Joy,Fear,Sadness,Surprise
Tyler Joseph is the best song writer I've ever heard I love him so much,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,2.16223113239,41.5988594294,2.87428759038,7.90427625179,45.4603463411
@_J_Fry Check out my Jack Move Music Video  love me later coming soon !!!!  http://t.co/sh9Xt3YFtR,1,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,8.63838940859,19.6703329682,42.8806036711,27.2707819939,1.53988283128
D�jame poner Music ^.^,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.705014215782,81.2110602856,4.45428676903,0.971480179578,12.6581549644
@weedfact Good instincts tell you what to do long before your head has figured it out. - Michael Burke,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,25.4291594028,11.7277055979,28.9721190929,20.7971736789,13.0738452077
What jean brand do you all think is the best right now? #bizitalk #deals #fashion #quiz #jeans #duggar #retail #resale #ebay #holiness,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,7.25729316473,15.7289326191,8.25960934162,15.9085437655,52.845621109
The ladybugs still kicking it with me. So sad to watch them die. I feel special they wanna spend their… http://t.co/6qy8dF0TrC,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,6.59756585956,1.14115299657,9.26860496402,82.8733801842,0.11929855682
In need of a massage.,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.2574616671,10.0238054991,68.7720239162,9.62288528681,1.32382810116
I swear Arion know every song ever made!!??,1,NEU,DISAGREEMENT,OBJECTIVE,91,NONIRONIC,53.8973212242,5.83254434168,10.5533264577,14.9156063795,14.8011952639
@MajorMusicPub hi,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.2406731844,19.2945882678,21.7160075903,16.4956435561,28.2530903816
I am so annoyed 5sos are opening for the boys go live your own dream and stop being in the background of others cause that'll get u no where,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,47.4148690701,4.69686239958,5.73951527476,41.2924438715,0.856312271208
love u “@LalobarRo: @EmilyCrimaldi I'll be a honor to teach you Spanish :)”,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.321625499055,80.949652195,1.97410583496,0.782474782318,15.9721508622
Must see this funny chic on NZ X-Factor like the best ever to be seen,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,8.88296589255,38.4194374084,6.53483867645,33.0250263214,13.1377354264
ik wil wel den haag maar ik snap het best als ik niet mag want ja het is best duur en ik mag al 27 april,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.209457078017,50.0224590302,0.884847342968,2.17922739685,46.7040061951
@vherbal !,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.2662534714,22.6166516542,18.7142297626,11.2486816943,34.1541856527
Nu op Q-music: Counting Crows - Accidentally In Love,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,11.2215176225,22.1110612154,13.9548912644,37.6535534859,15.0589764118
One always has time enough if one will apply it well. - Johann Wolfgang von Goethe,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,27.7505338192,14.1406834126,39.5776867867,11.4239245653,7.10717365146
Anything's possible if you've got enough nerve. - J.K. Rowling,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,46.6067075729,5.8777064085,27.8360396624,18.7505111098,0.929032079875
@bcbmusicblog Go confidently in the direction of your dreams. Live the life you have imagined. - Henry David Thoreau,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,2.96469591558,44.8873817921,10.0294500589,21.2841153145,20.8343565464
Hold my breath till my face turns purple,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.42135462165,10.2387830615,76.9309163094,4.83683682978,2.57210936397
@_L_ILY_ hey,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,16.4947897196,6.16829618812,11.7514252663,49.2829859257,16.3025021553
I feel lonely but at the same time I don't want anyone to be with me..,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.6585671902,0.783439353108,5.58052398264,81.5116763115,0.465793116018
When you wake up feeling like you've justified you're stress levels with the right amount of sleep ??,1,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,24.6234878898,3.3556651324,57.1757376194,11.3976582885,3.4474529326
My name is heather and I am addicted to snapchat.,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,22.0067352057,26.7767161131,15.4620498419,29.1251212358,6.62937611341
Hate when jayla ole beggin ass be jumpin in my convo's and shit,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,68.3029294014,3.46594341099,3.1297981739,22.2767323256,2.82460413873
@MyWedding_App oh,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,16.1632820964,11.2940311432,24.6458739042,17.2798424959,30.6169688702
If I didn't have Celtic folk music and epic Pagan dance music I would be so low and depressed all the time.,1,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,18.360824883,5.1995806396,2.74637117982,70.4136550426,3.2795727253
Ice doesn't help the uncoordinated is an ironic song to play this morning xD,1,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,17.8222179413,17.8667157888,15.1821315289,26.8457114697,22.2832247615
@_Lexrodriguez Don't worry about the world coming to an end today. It's already tomorrow in Australia. - Charles Schulz,1,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,3.86435836554,31.03069067,50.5939126015,10.1107463241,4.40029352903
@mr_bradenHD Promise yourself to be so strong that nothing can disturb your peace of mind. - Christian Larson,1,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,34.8055899143,12.5299364328,7.91661664844,32.6716095209,12.0762504637
@MagicBlueberry ookkkk,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,15.0135233998,18.0885225534,23.077249527,15.9341305494,27.8865754604
@Kuryluna FOLLOW MEEEE,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.4761378169,22.2205862403,14.4373431802,20.8441615105,29.0217757225
Gues whos coming to dinner tonight u gone be apart of my meal tonight move ya body baby i want a bite treat u cold over lets get it tonight,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,12.4144077301,21.9602286816,19.9972838163,38.0173563957,7.61072337627
Summer has come and passed The innocent can never last wake me up when september ends ??,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,21.848154068,5.4450429976,17.4400225282,48.3067691326,6.96001797915
@erinbollmusic Believe that life is worth living and your belief will help create the fact. - William James,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,5.16521520913,43.7805175781,8.49900990725,33.2222729921,9.33298841119
@WhoaLando very cool,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,17.1301528811,20.9311634302,15.25952667,14.40064013,32.2785198689
If your shoes are entirely covered in glitter it's time for you to take it down a couple notches,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,37.0631933212,10.5885028839,10.6349527836,26.1767685413,15.5365824699
SUBSCRIBE TO #BIGGBOYMANAGEMENT #YOUTUBE ==&gt; http://t.co/EITS5cFKVx #ROCK #RNB #HIPHOP #SOUL #GOTMANAGEMENT #LETSNETWORK,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.7614174485,14.5519301295,24.1568803787,46.527197957,4.00257147849
If Vegas cops were like Cali cops??,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,23.1774747372,2.73095220327,41.7740166187,23.5225319862,8.79501998425
Keep us close to You~,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.3530390263,23.7709641457,28.7756979465,23.806771636,5.29352799058
@sid_bootie followed you,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,16.023722291,34.0829849243,16.8867886066,24.64119941,8.3653062582
After 3 months h&amp;m finally paid me LOL,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,1.93713530898,71.6403961182,6.12283833325,12.2271947563,8.07242617011
But someone just talk to me please,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,28.6781907082,2.39047855139,16.2244230509,51.5925884247,1.11431460828
Having to make an A or B choice sucks.,1,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.9352662563,3.8973197341,21.7385083437,49.5542645454,2.87464186549
He singed up for music not for people/media to make a reality show about his life. They judge for every little mistake he makes but I...,1,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,41.0858660936,4.20539230108,9.5532566309,42.0173227787,3.13816331327
@djsevag Remember happiness doesn't depend upon who you are or what you have; it depends solely on what you think. - Dale Carnegie,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,15.9182235599,15.7174408436,36.085408926,26.0137170553,6.26520439982
Petite clope aux hurlevents #cal� #music !!,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,12.7390056849,37.8494501114,11.2376645207,9.22574177384,28.9481341839
lol don't talk to me.,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,28.4512400627,3.77281792462,23.0378776789,35.1012289524,9.63683277369
what if the times at the bottom of the pic are like the lengths of all the member�s parts on the new album has http://t.co/XBa5PRTw9P,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,33.1614434719,2.25738640875,21.8487784266,42.404204607,0.328191020526
I don't condone trt but poor vitor is getting a flogging. Surely he is not the only dude on trt or to 'abuse' it.,1,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,30.1725625992,3.28229889274,9.87096577883,52.588570118,4.08560782671
@_ShawtyB_Easy Please follow me,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,30.2608758211,7.08282589912,14.5881384611,46.0506558418,2.01750174165
What the fuck? Why do you need 10 pumps of soap for? Stupid fucker.,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,90.7510757446,0.29968097806,2.0366448909,6.81382417679,0.0987707753666
Saturdays are deffo the best day of the week,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,2.18292623758,68.5472846031,7.54637122154,9.18100476265,12.5424101949
Home is where the heart is,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,2.60278470814,8.64056646824,71.2593078613,14.0529051423,3.44443321228
@sbhtzt215 Heeeeeeeeeeeeeeeyyyyyyyyyyyyyy,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,14.8592188954,20.1452955604,21.9536274672,15.009522438,28.0323386192
Where you at,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.889978528,14.3978267908,32.6171725988,20.4898357391,13.6051908135
RT @HitsABIunt: *hits blunt*Why is gasoline a liquid and not a gas? http://t.co/VRjTY10C5I,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,36.3299369812,1.47986225784,14.7865921259,46.8001365662,0.60347430408
Where is babe at ??,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,3.84240970016,2.97296456993,87.0879411697,4.64273020625,1.45395342261
When It Comes Our School Pep Rally I Always Look Forward To The Dancers Perform. They Was Killing The Nae Nae Though.,1,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,7.52534195781,12.5629842281,17.451159656,40.1667565107,22.2937643528
@Blomquisite cool,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.008151114,18.2300537825,19.5346653461,15.4217481613,29.8053741455
Ecclesiastes 3:12,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,7.49072283506,32.960626483,17.8130418062,9.26729887724,32.4683129787
Imma mule kick you in the face if you think Bout to let an hour ago.,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,30.0697892904,6.80883079767,45.5365478992,12.2535198927,5.3313113749
http://t.co/i9eonnrhr7  http://t.co/GsTrIVNHOC !!!,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,18.824736774,9.26111713052,30.8334410191,40.0332987309,1.0474071838
@harbarhyormie Conquer your bad habits or they will conquer you. - Rob Gilbert,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,19.3047940731,5.13976365328,40.3929710388,33.3008527756,1.86161585152
@CashRichville Only those who attempt the absurd...will achieve the impossible. - M.C. Escher,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,20.355540514,24.3815660477,19.9055343866,28.8948178291,6.46254345775
For me to be a nobody I sure garner a lot of attention from you hoes “I don't care what you think about me. I... http://t.co/QtNwIWteFI,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,9.41097810864,1.14065073431,17.5563111901,71.2386846542,0.65337466076
If singing in Walmart were illegal I'd be under the jail,1,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,35.4848265648,2.38287821412,9.48588252068,48.9596784115,3.68673056364
I really need a middle finger emoji cause I'd be sending a shit ton to ur ass rn. ??,1,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,61.1856818199,0.878965202719,9.31254401803,27.049651742,1.57315433025
The song says you can't trust a big butt and a smile. Guess I'm fucked,1,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,9.59849283099,21.4749902487,10.9353870153,39.7874295712,18.2037040591
@JaeSmithh nice...,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.6073101759,18.8211023808,17.7267387509,15.599489212,36.24535501
I need to go to bed before my thoughts get the best of me,1,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,10.3169560432,22.5459814072,34.553861618,27.151325345,5.43187744915
Great taxi stole my f****** phone... Contact is only through social network but only when I've got wifi,1,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,29.8115253448,8.95317345858,6.16650730371,53.0663430691,2.00244802982
@jaja4fabs you need a vip account from #TALNTS,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,24.3610203266,11.2160652876,15.2466893196,37.652811408,11.5234151483
@blackchris95 A man who loses his money gains at the least experience and sometimes something better. - George Bernard Shaw,1,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,10.0013062358,10.3254653513,9.26586091518,27.8912127018,42.5161510706
Haha I've just seems someone call justin beiber the worlds best idol I think that's one thing he is not!,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,17.9256752133,10.1765736938,10.9492331743,29.5682013035,31.3803136349
@mokokingdom Believe and act as if it were impossible to fail. - Charles Kettering,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,35.1792663336,4.46019135416,17.6230847836,41.4486050606,1.28885135055
Live your life and forget your age. - Norman Vincent Peale,1,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,19.0583944321,13.4933084249,7.31222033501,57.8657984734,2.27027442306
Either you deal with what is the reality or you can be sure that the reality is going to deal with you. - Alex Haley,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,25.2412617207,8.57528448105,20.2853828669,43.9790010452,1.91906113178
?? Bio:,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.00741910934,15.8679932356,37.5662833452,22.6844936609,15.873812139
been jammin snoop lion lately and watched mac &amp; devin go to high school and reincarnated yesterday wow hxc fan snoop4lyf,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,3.56303080916,6.25240728259,1.13872569054,29.4017195702,59.6441149712
@cashewsparadise The height of your accomplishments will equal the depth of your convictions. - William F. Scholavino,1,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,19.0696507692,24.1295590997,14.5905703306,21.5946823359,20.615541935
@coolkeats The achievements of an organisation are the results of the combined effort of each individual. - Vince Lombardi,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,22.5770965219,12.3559229076,30.2894771099,29.1972398758,5.58025687933
Who knows what time Panda Express closes?,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,23.7273424864,10.0887477398,41.3725227118,18.50707829,6.30430802703
@ShirleyBGarrett nice,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.8606090546,20.9688872099,16.6845262051,12.5530198216,37.932959199
The musical action in Kids On The Slope is animated on 24 frames &amp; the key strokes &amp; drum hits are 1:1 accuracy with the music.,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,11.0882349312,62.3593389988,10.1642921567,8.75010862947,7.63802081347
Oh man I wonder how my mom will react if I tell her I'm going to introduce her to my bf and then show her a picture of that Kirito bedsheet.,1,P,AGREEMENT,OBJECTIVE,97,NONIRONIC,11.2020865083,13.432815671,28.2155692577,16.3974970579,30.7520329952
?????? ???? ?????? ???????? ? ???????? ??????? ?? ?? ?????? ?????? ??? winding road? ???? #????,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,5.69377690554,2.41717025638,59.4744205475,12.3495422304,20.0650960207
Worlds Update: Joanna Rowsell won Silver in the Individual Pursuit Sarah Hammer won. Elinor Barker 9th,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,21.3334068656,18.2744979858,7.71889835596,34.7887963057,17.8843975067
The power of intuitive understanding will protect you from harm until the end of your days. - Lao Tzu,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,27.3698180914,21.3281661272,17.3417076468,31.9759964943,1.98430866003
@terrell_fstf cool,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,17.1697974205,12.7471834421,14.7887527943,18.0190443993,37.2752249241
The starting point of all achievement is desire. Weak desire brings weak results. - Napoleon Hill,1,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,8.06863978505,2.99031957984,63.6279344559,24.9309554696,0.382152246311
@TrentSkii_Baby HEy,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,10.0017249584,22.6233556867,16.7554020882,15.0959610939,35.523557663
@DYWJ1 We are all in the gutter but some of us are looking at the stars. - Oscar Wilde,1,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.2347747684,32.0032179356,9.2147141695,39.5424693823,6.00481852889
If opportunity doesn't knock build a door. - Milton Berle,1,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,30.4919421673,6.69540241361,29.4228255749,20.3148365021,13.0749955773
@AviLearner you need a vip account from #TALNTS,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,24.3610203266,11.2160652876,15.2466893196,37.652811408,11.5234151483
@mm3429371 The true definition of madness is repeating the same action over and over hoping for a different result. - Albert Einstein,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,24.0082234144,8.78095626831,41.8820261955,23.5701024532,1.75868850201
I don't care if I'm beautiful; I don't care what I am on the outside. It isn't about the outside. - Donna Summer,1,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,19.8138147593,13.5465919971,16.2071228027,46.953523159,3.47895026207
Bosan lol,1,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,15.8335015178,19.8084667325,22.3635494709,17.6773756742,24.317099154
@LilMissBKLYN playing hookie today ... Party at her house ... @mr_retweetking bring them Huggies round .. Ayyyee,1,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,8.23771208525,9.89368408918,23.0014115572,27.223059535,31.6441327333
We said we wouldn't let the bullshit get to us and go above it. Look at us know,1,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,34.0193867683,6.32901266217,13.9753013849,33.6955547333,11.9807392359
If at first you don't succeed try try again. Then quit. There's no use being a damn fool about it. - .C.Fields.,1,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,75.2970695496,1.27890305594,4.05504591763,18.0584788322,1.31049994379
I'm dealing with waayy to much shit  and this isn't helping,1,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,69.1366434097,3.07234860957,9.3097910285,16.7280703783,1.753138192
ITS ONLY LIKE 2:30AM WHERE U AT GUYS,1,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,12.2701063752,11.3570302725,17.114327848,49.2799639702,9.97857674956
@Achanation_All A great man shows his greatness by the way he treats little men. - Thomas Carlyle,1,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,13.4933769703,36.0924422741,8.23516324162,22.8979602456,19.2810565233
